S,a,f,e,t,y
0.27707104246245307,0.5199858942176702,0.5199858942176702,0.8919749200635196
0.129482954333785,0.24406143739958439,0.24406143739958439,0.4613143021590036
0.13913848941076615,0.23595266838274542,0.23595266838274542,0.4792447145204828
"
",F,l,u,c,t,u,a,t,e
0.2890892283152349,0.5076764715101254,0.5076764715101254,0.813547943730931
0.21028805994638555,0.3355239263232475,0.3355239263232475,0.5899968151852706
0.1004850377527656,0.15679960216662717,0.15679960216662717,0.2635044232590058
"
",P,r,o,f,i,t,a,b,i,l,i,t,y
0.11378043124518031,0.1814342580059188,0.1814342580059188,0.2752745537634912
0.16299019241244422,0.27723339551918186,0.27723339551918186,0.434627302167634
0.3421297781083475,0.5413323464748995,0.5413323464748995,0.9058670095383385
"
",F,u,z,z,y, ,W,e,i,g,h,t,s
0.5438341870091483,0.7121697316101325,0.7121697316101325,0.9141987210281917
0.05463764531907335,0.07096371345683133,0.07096371345683133,0.09250134395879989
0.16715568714657617,0.21686655493303603,0.21686655493303603,0.29941808589396957
