D,e,s,a,l,i,n,a,t,i,o,n
0.4124679669384209,0.6410571585412022,1.2914123724868127,1.8907591388613154
H,y,d,r,o,g,e,n
0.02926388551529251,0.04663172378177896,0.08434738537573427,0.1363824126314079
S,y,n,t,h,e,t,i,c, ,F,u,e,l,s
0.0861954603478253,0.12840851710554707,0.26525001465751474,0.43672887822123163
